movieId,title,genres,rating,overview,cast,crew,keywords,combined
72489,Ninja Assassin (2009),"['action', 'crime', 'drama', 'thriller']",3.0876803551609324,"Ninja Assassin follows Raizo (Rain), one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them and vanishes. Now he waits, preparing to exact his revenge.","['rain', 'naomieharris', 'sungkang', 'randalldukkim', 'rickyune']",['jamesmcteigue'],"['assassination', 'assassin', 'ninjafighter', 'revenge', 'ninja', 'ninjutsu']",action crime drama thriller assassination assassin ninjafighter revenge ninja ninjutsu rain naomieharris sungkang randalldukkim rickyune jamesmcteigue
72605,Brothers (2009),"['drama', 'thriller', 'war']",3.4145569620253164,"When his helicopter goes down during his fourth tour of duty in Afghanistan, Marine Sam Cahill is presumed dead. Back home, brother Tommy  steps in to look over Sam’s wife, Grace, and two children. Sam’s surprise homecoming triggers domestic mayhem.","['tobeymaguire', 'jakegyllenhaal', 'natalieportman', 'samshepard', 'marewinningham']",['jimsheridan'],"['brotherbrotherrelationship', 'brother-in-law', 'lossofhusband', 'warinafghanistan', 'sister-in-law']",drama thriller war brotherbrotherrelationship brother-in-law lossofhusband warinafghanistan sister-in-law tobeymaguire jakegyllenhaal natalieportman samshepard marewinningham jimsheridan
72630,Sleep Dealer (2008),['sci-fi'],3.168067226890756,"Set in a near-future, militarized world marked by closed borders, virtual labor and a global digital network that joins minds and experiences, three strangers risk their lives to connect with each other and break the barriers of technology.","['leonorvarela', 'jacobvargas', 'luisfernandopeña']",['alexrivera'],"['virtualreality', 'dystopia', 'moralconflict', 'computer', 'loneliness', 'watershortage', 'teacher']",sci-fi virtualreality dystopia moralconflict computer loneliness watershortage teacher leonorvarela jacobvargas luisfernandopeña alexrivera
72641,"Blind Side, The  (2009)",['drama'],3.6673039261400726,"Oversized African-American, Michael Oher, the teen from across the tracks and a broken home, has nowhere to sleep at age 16. Taken in by an affluent Memphis couple, Michael embarks on a remarkable rise to play for the NFL.","['sandrabullock', 'quintonaaron', 'kathybates', 'timmcgraw', 'jaehead']",['johnleehancock'],"['americanfootball', 'adoption', 'education', 'privateschool', 'sport', 'americanfootballplayer', 'duringcreditsstinger']",drama americanfootball adoption education privateschool sport americanfootballplayer duringcreditsstinger sandrabullock quintonaaron kathybates timmcgraw jaehead johnleehancock
72696,Old Dogs (2009),['comedy'],2.5325779036827196,"Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract, Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes, although he's up tight and clueless. With Charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account?","['robinwilliams', 'johntravolta', 'sethgreen', 'justinlong', 'mattdillon']",['waltbecker'],"['japanese', 'camp', 'bestfriend', 'co-worker', 'kids', 'duringcreditsstinger', 'sportsmarketingfirm']",comedy japanese camp bestfriend co-worker kids duringcreditsstinger sportsmarketingfirm robinwilliams johntravolta sethgreen justinlong mattdillon waltbecker
72701,Planet 51 (2009),"['adventure', 'animation', 'children', 'comedy', 'sci-fi']",2.8310657596371884,"When Earth astronaut Capt. Chuck Baker arrives on Planet 51 -- a world reminiscent of American suburbia circa 1950 -- he tries to avoid capture, recover his spaceship and make it home safely, all with the help of an empathetic little green being.","['dwaynejohnson', 'seannwilliamscott', 'jessicabiel', 'justinlong', 'garyoldman']","['jorgeblanco', 'javierabad', 'marcosmartínez']","['flyingsaucer', 'alienlife-form', 'spaceship', 'alien', 'alienplanet', 'planet', 'duringcreditsstinger']",adventure animation children comedy sci-fi flyingsaucer alienlife-form spaceship alien alienplanet planet duringcreditsstinger dwaynejohnson seannwilliamscott jessicabiel justinlong garyoldman jorgeblanco javierabad marcosmartínez
72703,Me and Orson Welles (2008),['drama'],3.2196969696969697,"New York, 1937. A teenager hired to star in Orson Welles' production of Julius Caesar becomes attracted to a career-driven production assistant.","['zacefron', 'clairedanes', 'christianmckay', 'imogenpoots', 'zoekazan']",['richardlinklater'],"['newyork', 'basedonnovel', 'historicalfigure', 'theater', '1930s']",drama newyork basedonnovel historicalfigure theater 1930s zacefron clairedanes christianmckay imogenpoots zoekazan richardlinklater
72718,Trucker (2008),['drama'],3.2941176470588234,"Loner Diane Ford (Michelle Monaghan) is a truck driver with an 11-year-old son, Peter (Jimmy Bennett), whom she never sees, and that's fine with her. But, when Peter's father, Len (Benjamin Bratt), falls ill, he asks Diane to take care of their son for a while. Eventually, Diane reluctantly agrees, but she quickly realizes that caring for a child interferes with her independent lifestyle -- and Peter isn't all that thrilled with the arrangement, either.","['michellemonaghan', 'nathanfillion', 'joeylaurenadams', 'jimmybennett', 'mikaboorem']",['jamesmottern'],"['california', 'sex', 'bar', 'motel', 'highway', 'reunion', 'cancer', 'independentfilm', 'violence', 'anger', 'divorcee', 'drunk', 'trucker', 'americana', 'traffic']",drama california sex bar motel highway reunion cancer independentfilm violence anger divorcee drunk trucker americana traffic michellemonaghan nathanfillion joeylaurenadams jimmybennett mikaboorem jamesmottern
72720,"Single Man, A (2009)",['drama'],3.7598925256472886,"Adapted from a 1964 novel of the same name, the film follows a day in the life of George Falconer, a British college professor reeling with the recent and sudden loss of his longtime partner. This traumatic event makes George challenge his own will to live as he seeks the console of close friend Charley who is struggling with her own questions about life.","['colinfirth', 'juliannemoore', 'nicholashoult', 'matthewgoode', 'jonkortajarena']",['tomford'],"['gay', 'basedonnovel', 'suicidal', 'deathoflover', 'teacherstudentrelationship', 'grieving', '1960s']",drama gay basedonnovel suicidal deathoflover teacherstudentrelationship grieving 1960s colinfirth juliannemoore nicholashoult matthewgoode jonkortajarena tomford
72731,"Lovely Bones, The (2009)","['crime', 'drama', 'fantasy', 'horror', 'thriller']",3.183876811594203,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.","['rachelweisz', 'markwahlberg', 'susansarandon', 'saoirseronan', 'stanleytucci']",['peterjackson'],"['rape', '1970s', 'evidence', 'tree', 'afterlife', 'lossofdaughter', 'serialkiller', 'corpse', 'pedophile', 'teenagelove', 'grieving', 'childhoodsexualabuse', 'basedonyoungadultnovel']",crime drama fantasy horror thriller rape 1970s evidence tree afterlife lossofdaughter serialkiller corpse pedophile teenagelove grieving childhoodsexualabuse basedonyoungadultnovel rachelweisz markwahlberg susansarandon saoirseronan stanleytucci peterjackson
72733,Invictus (2009),['drama'],3.577313054499366,"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match.","['morganfreeman', 'mattdamon', 'tonykgoroge', 'patrickmofokeng', 'mattstern']",['clinteastwood'],"['stadium', 'southafrica', 'apartheid', 'nelsonmandela', 'sport', 'nation', 'rugby', 'president', 'racism', 'poverty', 'celebration', 'duringcreditsstinger']",drama stadium southafrica apartheid nelsonmandela sport nation rugby president racism poverty celebration duringcreditsstinger morganfreeman mattdamon tonykgoroge patrickmofokeng mattstern clinteastwood
72737,"Princess and the Frog, The (2009)","['animation', 'children', 'fantasy', 'musical', 'romance']",3.4957032368948724,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to do face the same problem after she kisses him.","['anikanonirose', 'brunocampos', 'keithdavid', 'michael-leonwooley', 'jennifercody']","['ronclements', 'johnmusker']","['basedonnovel', 'voodoo', 'kiss', 'princess', 'animation', 'cajun', 'firefly', 'basedonfairytale', 'duringcreditsstinger', 'bigdreams', 'frogprince', 'charlatan']",animation children fantasy musical romance basedonnovel voodoo kiss princess animation cajun firefly basedonfairytale duringcreditsstinger bigdreams frogprince charlatan anikanonirose brunocampos keithdavid michael-leonwooley jennifercody ronclements johnmusker
72741,Everybody's Fine (2009),['drama'],3.4420432220039294,"Eight months after the death of his wife, Frank Goode looks forward to a reunion with his four adult children. When all of them cancel their visits at the last minute, Frank, against the advice of his doctor, sets out on a road trip to reconnect with his offspring. As he visits each one in turn, Frank finds that his children's lives are not quite as picture-perfect as they've made them out to be.","['robertdeniro', 'drewbarrymore', 'katebeckinsale', 'samrockwell', 'melissaleo']",['kirkjones'],"['familyrelationships', 'doctor', 'retired', 'visit', 'widower', 'duringcreditsstinger', 'hearttrouble']",drama familyrelationships doctor retired visit widower duringcreditsstinger hearttrouble robertdeniro drewbarrymore katebeckinsale samrockwell melissaleo kirkjones
72762,Armored (2009),"['action', 'drama', 'thriller']",2.818867924528302,"A crew of officers at an armored transport security firm risk their lives when they embark on the ultimate heist against their own company. Armed with a seemingly fool-proof plan, the men plan on making off with a fortune with harm to none. But when an unexpected witness interferes, the plan quickly unravels and all bets are off.","['columbusshort', 'laurencefishburne', 'skeetulrich', 'amaurynolasco', 'mattdillon']",['nimródantal'],"['robbery', 'homelessperson', 'bank', 'armoredcar', 'truck', 'heist']",action drama thriller robbery homelessperson bank armoredcar truck heist columbusshort laurencefishburne skeetulrich amaurynolasco mattdillon nimródantal
72777,Invaders from Mars (1986),"['horror', 'sci-fi']",2.7443181818181817,"In this remake of the classic 50s SF tale, a boy tries to stop an invasion of his town by aliens who take over the the minds of his parents, his least-liked schoolteacher and other townspeople. With the aid of the school nurse the boy enlists the aid of the U.S. Marines.","['karenblack', 'huntercarson', 'timothybottoms', 'larainenewman', 'jameskaren']",['tobehooper'],"['spaceinvasion', 'remake', 'alieninvasion']",horror sci-fi spaceinvasion remake alieninvasion karenblack huntercarson timothybottoms larainenewman jameskaren tobehooper
72919,Did You Hear About the Morgans? (2009),"['comedy', 'crime', 'drama', 'romance']",2.724948875255624,"In New York City, an estranged couple who witness a murder are relocated to small-town Wyoming as part of a witness-protection program.","['hughgrant', 'sarahjessicaparker', 'marysteenburgen', 'samelliott', 'nataliaklimas']",['marclawrence'],"['witnessprotection', 'comedy', 'duringcreditsstinger']",comedy crime drama romance witnessprotection comedy duringcreditsstinger hughgrant sarahjessicaparker marysteenburgen samelliott nataliaklimas marclawrence
72949,Faith Like Potatoes (2006),['drama'],3.216666666666667,"Frank Rautenbach leads a strong cast as Angus Buchan, a Zambian farmer of Scottish heritage, who leaves his farm in the midst of political unrest and racially charged land reclaims and travels south with his family to start a better life in KwaZulu Natal,South Africa.","['frankrautenbach', 'jeanneneilson', 'hamiltondlamini', 'seancameronmichael', 'rochellebuchan']",['regardtvandenbergh'],"['christianfilm', 'food']",drama christianfilm food frankrautenbach jeanneneilson hamiltondlamini seancameronmichael rochellebuchan regardtvandenbergh
72980,Veronika Decides to Die (2009),"['drama', 'romance']",3.219178082191781,"After a frantic suicide attempt, Veronika awakens inside a mysterious mental asylum. Under the supervision of an unorthodox psychiatrist who specializes in controversial treatment, Veronika learns that she has only weeks to live.","['sarahmichellegellar', 'davidthewlis', 'jonathantucker', 'erikachristensen', 'melissaleo']",['emilyyoung'],"['newyork', 'sex', 'asylum', 'controversial', 'independentfilm', 'psychiatrist', 'treatment', 'womandirector', 'mental']",drama romance newyork sex asylum controversial independentfilm psychiatrist treatment womandirector mental sarahmichellegellar davidthewlis jonathantucker erikachristensen melissaleo emilyyoung
72998,Avatar (2009),"['action', 'adventure', 'sci-fi', 'imax']",3.59431270153811,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.","['samworthington', 'zoesaldana', 'sigourneyweaver', 'stephenlang', 'michellerodriguez']",['jamescameron'],"['cultureclash', 'future', 'spacewar', 'spacecolony', 'society', 'spacetravel', 'futuristic', 'romance', 'space', 'alien', 'tribe', 'alienplanet', 'cgi', 'marine', 'soldier', 'battle', 'loveaffair', 'antiwar', 'powerrelations', 'mindandsoul', '3d']",action adventure sci-fi imax cultureclash future spacewar spacecolony society spacetravel futuristic romance space alien tribe alienplanet cgi marine soldier battle loveaffair antiwar powerrelations mindandsoul 3d samworthington zoesaldana sigourneyweaver stephenlang michellerodriguez jamescameron
73000,Nine (2009),"['drama', 'musical', 'romance']",2.7463054187192117,"Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.","['judidench', 'danielday-lewis', 'marioncotillard', 'penélopecruz', 'sophialoren']",['robmarshall'],"['memory', 'sidewalkcafe', 'roomkey', 'drivingacar', 'coastline', 'stairway', 'searchformeaning', 'sequins', 'singingphotograph', 'slidingdownapole', 'costumedesigner', 'duringcreditsstinger', '1960s']",drama musical romance memory sidewalkcafe roomkey drivingacar coastline stairway searchformeaning sequins singingphotograph slidingdownapole costumedesigner duringcreditsstinger 1960s judidench danielday-lewis marioncotillard penélopecruz sophialoren robmarshall
73015,It's Complicated (2009),"['comedy', 'romance']",3.2343096234309625,"Ten years after their divorce, Jane and Jake Adler unite for their son's college graduation and unexpectedly end up sleeping together. But Jake is married, and Jane is embarking on a new romance with her architect. Now, she has to sort out her life – just when she thought she had it all figured out.","['merylstreep', 'alecbaldwin', 'stevemartin', 'johnkrasinski', 'lakebell']",['nancymeyers'],"['graduation', 'exhusband', 'womandirector']",comedy romance graduation exhusband womandirector merylstreep alecbaldwin stevemartin johnkrasinski lakebell nancymeyers
73017,Sherlock Holmes (2009),"['action', 'crime', 'mystery', 'thriller']",3.7379127358490565,"Eccentric consulting detective, Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.","['robertdowneyjr.', 'judelaw', 'rachelmcadams', 'markstrong', 'eddiemarsan']",['guyritchie'],"['detective', 'scotlandyard', 'coffin', 'blackmagic', 'arrest', 'partner', 'sherlockholmes', 'murder', 'steampunk', 'pentagram', 'clue']",action crime mystery thriller detective scotlandyard coffin blackmagic arrest partner sherlockholmes murder steampunk pentagram clue robertdowneyjr. judelaw rachelmcadams markstrong eddiemarsan guyritchie
73023,Crazy Heart (2009),"['drama', 'romance']",3.6315789473684212,"When reporter Jean Craddock interviews Bad Blake -- an alcoholic, seen-better-days country music legend -- they connect, and the hard-living crooner sees a possible saving grace in a life with Jean and her young son. But can he leave behind an existence playing in the shadow of Tommy, the upstart kid he once mentored?","['jeffbridges', 'maggiegyllenhaal', 'colinfarrell', 'robertduvall', 'paulherman']",['scottcooper'],"['taxi', 'countrymusic', 'journalist', 'guitar', 'bar', 'musician', 'alcoholism', 'independentfilm', 'singer', 'memory', 'texan', 'alcoholic', 'drink', 'guilt', 'biscuit']",drama romance taxi countrymusic journalist guitar bar musician alcoholism independentfilm singer memory texan alcoholic drink guilt biscuit jeffbridges maggiegyllenhaal colinfarrell robertduvall paulherman scottcooper
73027,"Last Station, The (2009)",['drama'],3.2994350282485874,"A historical drama that illustrates Russian author Leo Tolstoy's struggle to balance fame and wealth with his commitment to a life devoid of material things. The Countess Sofya, wife and muse to Leo Tolstoy, uses every trick of seduction on her husband's loyal disciple, whom she believes was the person responsible for Tolstoy signing a new will that leaves his work and property to the Russian people.","['jamesmcavoy', 'christopherplummer', 'helenmirren', 'paulgiamatti', 'anne-marieduff']",['michaelhoffman'],['duringcreditsstinger'],drama duringcreditsstinger jamesmcavoy christopherplummer helenmirren paulgiamatti anne-marieduff michaelhoffman
73042,Alvin and the Chipmunks: The Squeakquel (2009),"['animation', 'children', 'comedy', 'musical']",2.0370675453047777,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.","['zacharylevi', 'davidcross', 'jasonlee', 'justinlong', 'matthewgraygubler']",['bettythomas'],"['chipmunk', 'cgi', 'basedontvseries', 'aftercreditsstinger', 'duringcreditsstinger', 'womandirector']",animation children comedy musical chipmunk cgi basedontvseries aftercreditsstinger duringcreditsstinger womandirector zacharylevi davidcross jasonlee justinlong matthewgraygubler bettythomas
73109,Trapeze (1956),['drama'],3.130434782608696,"A pair of men try to perform the dangerous ""triple"" in their trapeze act. Problems arise when the duo is made into a trio following the addition of a sexy female performer.","['burtlancaster', 'tonycurtis', 'ginalollobrigida', 'katyjurado', 'thomasgomez']",['carolreed'],"['circus', 'trapezeartist']",drama circus trapezeartist burtlancaster tonycurtis ginalollobrigida katyjurado thomasgomez carolreed
73168,Carriers (2009),"['drama', 'horror', 'thriller']",3.1470588235294117,"Four friends fleeing a viral pandemic soon learn they are more dangerous than any virus.A deadly virus has spread across the globe. Contagion is everywhere, no one is safe and no one can be trusted. Four young attractive people race through the back roads of the American West to the pounding beat of a vacation soundtrack. Their aim is to retreat to secluded utopian beach in the Gulf of Mexico, where they could peacefully wait out the pandemic and survive the apocalyptic disease. Their plans take a grim turn when their car breaks down on an isolated road starting a chain of events that will seal the fate of each of them in an inexorable and horrifying voyage of hell through a western landscape populated by only the hideous dead or the twisted living.","['loutaylorpucci', 'chrispine', 'piperperabo', 'emilyvancamp', 'christophermeloni']","['àlexpastor', 'davidpastor']","['beach', 'desperation', 'infection', 'survival', 'biohazard', 'disease', 'trust', 'virus', 'pandemic']",drama horror thriller beach desperation infection survival biohazard disease trust virus pandemic loutaylorpucci chrispine piperperabo emilyvancamp christophermeloni àlexpastor davidpastor
73211,Pontypool (2008),"['horror', 'thriller']",3.4844559585492227,"When disc jockey Grant Mazzy reports to his basement radio station in the Canadian town of Pontypool, he thinks it's just another day at work. But when he hears reports of a virus that turns people into zombies, Mazzy barricades himself in the radio booth and tries to figure out a way to warn his listeners about the virus and its unlikely mode of transmission.","['stephenmchattie', 'lisahoule', 'georginareilly', 'hrantalianak', 'rickroberts']",['brucemcdonald'],"['discjockey', 'radiostation', 'winter', 'survival', 'zombie', 'fear', 'ontariocanada', 'radiobroadcast', 'talkradio', 'zombieapocalypse', 'trappedinbuilding']",horror thriller discjockey radiostation winter survival zombie fear ontariocanada radiobroadcast talkradio zombieapocalypse trappedinbuilding stephenmchattie lisahoule georginareilly hrantalianak rickroberts brucemcdonald
73266,Youth in Revolt (2009),"['comedy', 'drama', 'romance']",3.3544257498171177,"Nick Twisp (Michael Cera), a teen with a taste for the finer things in life like Sinatra and Fellini, falls hopelessly in love with the beautiful, free-spirited Sheeni Saunders (Portia Doubleday) while on a family vacation.  But family, geography and jealous ex-lovers conspire to keep these two apart. Nick abandons his dull, predictable life and develops a rebellious alter ego: François.  With his ascot, his moustache and his cigarette, François will stop at nothing to be with Sheeni, and leads Nick on a path of destruction with unpredictable consequences..","['michaelcera', 'zachgalifianakis', 'justinlong', 'rayliotta', 'stevebuscemi']",['miguelarteta'],"['basedonnovel', 'comingofage', 'duringcreditsstinger']",comedy drama romance basedonnovel comingofage duringcreditsstinger michaelcera zachgalifianakis justinlong rayliotta stevebuscemi miguelarteta
73268,Daybreakers (2010),"['action', 'drama', 'horror', 'thriller']",3.227228207639569,"In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vampires on a way to save humankind.","['ethanhawke', 'samneill', 'willemdafoe', 'claudiakarvan', 'isabellucas']","['michaelspierig', 'peterspierig']","['femalenudity', 'sunrise', 'waitress', 'experiment', 'rain', 'sunlight', 'vampire', 'dystopia', 'beautifulwoman', 'slowmotionscene', 'undead', 'decapitation', 'scientist', 'epidemic', 'nightcreatures']",action drama horror thriller femalenudity sunrise waitress experiment rain sunlight vampire dystopia beautifulwoman slowmotionscene undead decapitation scientist epidemic nightcreatures ethanhawke samneill willemdafoe claudiakarvan isabellucas michaelspierig peterspierig
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),['drama'],3.7870786516853934,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,"['richardgere', 'joanallen', 'jasonalexander', 'cary-hiroyukitagawa', 'sarahroemer']",['lassehallström'],"['japanese', 'loyalty', 'humananimalrelationship', 'friendship', 'friends', 'familyrelationships', 'dog', 'newspaperreporter', 'familydog', 'waiting']",drama japanese loyalty humananimalrelationship friendship friends familyrelationships dog newspaperreporter familydog waiting richardgere joanallen jasonalexander cary-hiroyukitagawa sarahroemer lassehallström
73319,Leap Year (2010),"['comedy', 'romance']",3.3309608540925266,"When yet another anniversary passes without a marriage proposal from her boyfriend, Anna decides to take action. Aware of a Celtic tradition that allows women to pop the question on Feb. 29, she plans to follow her lover to Dublin and ask him to marry her. Fate has other plans, however, and Anna winds up on the other side of the Emerald Isle with handsome, but surly, Declan -- an Irishman who may just lead Anna down the road to true love.","['amyadams', 'matthewgoode', 'adamscott', 'johnlithgow', 'flaminiacinque']",['anandtucker'],"['taxi', 'bar', 'wales', 'marriageproposal', 'airplane', 'pub', 'cow', 'weddingring', 'wedding', 'proposal', 'cardiologist', 'ireland', 'cliffs']",comedy romance taxi bar wales marriageproposal airplane pub cow weddingring wedding proposal cardiologist ireland cliffs amyadams matthewgoode adamscott johnlithgow flaminiacinque anandtucker
73321,"Book of Eli, The (2010)","['action', 'adventure', 'drama']",3.4596292610102015,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.","['denzelwashington', 'garyoldman', 'milakunis', 'raystevenson', 'jenniferbeals']","['alberthughes', 'allenhughes']","['book', 'post-apocalyptic', 'dystopia', 'faith', 'blind']",action adventure drama book post-apocalyptic dystopia faith blind denzelwashington garyoldman milakunis raystevenson jenniferbeals alberthughes allenhughes
73587,Soul Kitchen (2009),['comedy'],3.6666666666666665,"SOUL KITCHEN film centers on a likable but hopelessly disorganized restauranteur, Zinos, whose cafe is second home to a motley crew of lovable eccentrics. When his girlfriend Nadine up and moves to Shanghai, a love-sick Zinos decides to fly after her, leaving his restaurant in the hands of his unreliable ex-con brother Illias. Both decisions turn out disastrous: Illias gambles away the restaurant to a shady real estate agent, and Zinos finds Nadine with a new lover. If the brothers can stop arguing and get it together, the Soul Kitchen might still have one last chance at staying in business. The mayhem that follows is a hilariously entertaining story of self-realization, set to an irresistibly soulful soundtrack.","['adambousdoukos', 'birolünel', 'moritzbleibtreu', 'wotanwilkemöhring', 'dorkagryllus']",['fatihakin'],[],comedy adambousdoukos birolünel moritzbleibtreu wotanwilkemöhring dorkagryllus fatihakin
73664,Dragon Hunters (Chasseurs de dragons) (2008),"['adventure', 'animation', 'children']",3.237012987012987,"Dragon Hunters is a fantastic tale telling the adventures of two dragon hunters: the world has become a vast conglomerate of islands of varying size and shape. This babbling universe is mainly peopled with ruthless rogues, surly peasants and illiterate, petty lords Their main concerns revolve around two fundamental rules : Eat and don't get eaten.","['vincentlindon', 'patricktimsit', 'philippenahon', 'amandalear', 'mariedrion']","['guillaumeivernel', 'arthurqwak']","['destroy', 'future', 'worldsupremacy', 'bestfriend', 'dragon', 'doomsday']",adventure animation children destroy future worldsupremacy bestfriend dragon doomsday vincentlindon patricktimsit philippenahon amandalear mariedrion guillaumeivernel arthurqwak
73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),"['adventure', 'children', 'comedy', 'fantasy']",2.6217532467532467,"Astérix and Obélix have to win the Olympic Games in order to help their friend Alafolix marry Princess Irina (portrayed by supermodel Vanessa Hessler). Brutus (Benoît Poelvoorde) uses every trick in the book to have his own team win the game, and get rid of his father Julius Caesar (Alain Delon) in the process.","['cloviscornillac', 'gérarddepardieu', 'franckdubosc', 'joségarcia', 'stéphanerousseau']","['thomaslangmann', 'frédéricforestier']","['competition', 'greece', 'colosseum', 'olympicgames', 'emperor', 'magic', 'horse', 'roman', 'wildboar', 'governance', 'galier']",adventure children comedy fantasy competition greece colosseum olympicgames emperor magic horse roman wildboar governance galier cloviscornillac gérarddepardieu franckdubosc joségarcia stéphanerousseau thomaslangmann frédéricforestier
73860,Nowhere Boy (2009),['drama'],3.4830246913580245,The drama tells the story of Lennon's teenage years and the start of his journey to becoming a successful musician. The story also examines the impact on his early life and personality of the two dominant females in his childhood,"['aarontaylor-johnson', 'anne-marieduff', 'kristinscottthomas', 'davidthrelfall', 'davidmorrissey']",['samtaylor-johnson'],"['musician', 'musical', 'biography', 'teenager', 'darkpast', 'hitbyacar', 'newbrightonengland', 'womandirector', '1950s', 'aspiringmusician']",drama musician musical biography teenager darkpast hitbyacar newbrightonengland womandirector 1950s aspiringmusician aarontaylor-johnson anne-marieduff kristinscottthomas davidthrelfall davidmorrissey samtaylor-johnson
73929,Legion (2010),"['action', 'fantasy', 'horror', 'thriller']",2.6370833333333334,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.","['paulbettany', 'dennisquaid', 'kevindurand', 'katewalsh', 'dougjones']",['scottstewart'],"['angel', 'diner', 'religion', 'apocalypse', 'demon', 'desert', 'angels']",action fantasy horror thriller angel diner religion apocalypse demon desert angels paulbettany dennisquaid kevindurand katewalsh dougjones scottstewart
74131,Extraordinary Measures (2010),['drama'],3.0943396226415096,"Working-class father John Crowley is finally on the fast track to corporate success when his two young children, Megan and Patrick, are diagnosed with Pompe disease - a condition that prevents the body from breaking down sugar. With the support of his wife, Aileen, John ditches his career and teams with unconventional specialist Dr. Robert Stonehill to found a bio-tech company and develop a cure in time to save the lives of Megan and Patrick. As Dr. Stonehill works tirelessly to prove the theories that made him the black sheep of the medical community, a powerful bond is forged between the two unlikely allies.","['harrisonford', 'brendanfraser', 'kerirussell', 'courtneyb.vance', 'meredithdroeger']",['tomvaughan'],[],drama harrisonford brendanfraser kerirussell courtneyb.vance meredithdroeger tomvaughan
74156,Edge of Darkness (2010),"['drama', 'thriller']",3.192218350754936,"As a seasoned homicide detective, Thomas Craven has seen the bleakest side of humanity. But nothing prepares him for the toughest investigation of his life: the search for his only daughter Emma's killer. Now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and Emma's own mysterious life.","['melgibson', 'raywinstone', 'dannyhuston', 'shawnroberts', ""deniso'hare""]",['martincampbell'],"['murder', 'violence', 'deathofdaughter', 'homicidedetective']",drama thriller murder violence deathofdaughter homicidedetective melgibson raywinstone dannyhuston shawnroberts deniso'hare martincampbell
74228,Triangle (2009),"['drama', 'horror', 'mystery', 'thriller']",3.644901144640999,"The story revolves around the passengers of a yachting trip in the Atlantic Ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas.","['melissageorge', 'liamhemsworth', 'emmalung', 'rachaelcarpani', 'michaeldorman']",['christophersmith'],"['ocean', 'florida', 'autism', 'key', 'yacht', 'ax', 'ship', 'ghostship', 'murder', 'timeloop', 'maskedkiller', 'blood', 'storm', 'throatslitting', 'singlemother', 'heavyrain', 'axemurder', 'caribbean', 'attemptedstrangulation']",drama horror mystery thriller ocean florida autism key yacht ax ship ghostship murder timeloop maskedkiller blood storm throatslitting singlemother heavyrain axemurder caribbean attemptedstrangulation melissageorge liamhemsworth emmalung rachaelcarpani michaeldorman christophersmith
